,Date,Alameda_cfs,Delta_Dayflow,tidal_velocity,sta22_salt,sta24_salt,sta25_salt,sta27_salt,sta29_salt,sta30_salt,sta32_salt,dsdx_22_24,dsdx_24_25,dsdx_25_27,dsdx_27_29,dsdx_29_30,dsdx_30_32,dsdx_27_32,sta22_chl,sta24_chl,sta25_chl,sta27_chl,sta29_chl,sta30_chl,sta32_chl,sta22_dsdz,sta24_dsdz,sta25_dsdz,sta27_dsdz,sta29_dsdz,sta30_dsdz,sta32_dsdz,cruise_tidal_velocity
14,1990-01-15,56.0,34200.0,0.8576879999999999,30.4313301030195,29.900414777846304,29.8801198654435,29.7593420777979,29.6326200372183,29.6441080209964,28.496134785606298,0.0777328440956302,0.00477527350655628,0.0181620733301612,0.0213336768652533,-0.00208872432329796,0.17393533869547304,0.0700225771724827,,,,,,,,,,,,,,,
15,1990-01-16,62.0,36900.0,0.759351,30.3741105581884,29.881605360396104,29.849883889755898,29.7402880261981,29.6076303313103,29.576923000858603,28.4405887195567,0.0721091065581612,0.007463875444761259,0.0164805809861289,0.0223329452673143,0.00558315099121387,0.172171860803326,0.0720454161109463,,,,,,,,,,,,,,,
16,1990-01-17,46.0,32000.0,0.6441680000000001,30.316891413868298,29.862796466550197,29.8196465262543,29.721234169599498,29.5826408878343,29.5097382261627,28.385042657716397,0.0664853509982646,0.0101529271284365,0.0147988506247891,0.0233322023173707,0.0132550293948322,0.17040841946156302,0.0740682656254477,,,,,,,,,,,,,,,
17,1990-01-18,22.0,28500.0,0.521075,30.259671877840802,29.843986975258304,29.789407406741,29.7021803672656,29.557651338738697,29.4425533698554,28.3294965860926,0.060861625561123,0.0128422514158506,0.0131168480414089,0.0243314862839953,0.020926903433312,0.16864496723679698,0.0760911186902997,1.6000000000000003,1.8666666666666665,1.8,2.0,2.2,2.3666666666666667,2.1333333333333333,-0.014999999999999857,0.006250000000000089,-0.007142857142856737,0.0,-0.012000000000000099,-0.041000000000000016,-0.05899999999999998,-0.348895667
18,1990-01-19,16.0,25600.0,0.43261700000000003,30.2024704339861,29.8251791968407,29.759170947072395,29.683124238159,29.5326594611522,29.3753800962333,28.2739577503815,0.0552402982643333,0.015531352886656,0.0114355953253274,0.0253307705398712,0.0285962481670584,0.16688217361391,0.0781134416728085,,,,,,,,,,,,,,,
19,1990-01-20,46.0,21900.0,0.368035,30.145375098804102,29.806380148671398,29.7289575508812,29.664054603660997,29.5076523266953,29.308276653951502,28.2184624317326,0.049633228423537006,0.0182170818329673,0.0097598416872536,0.0263303496575294,0.0362501223170542,0.16512336700285501,0.0801326037654304,,,,,,,,,,,,,,,
20,1990-01-21,67.0,18900.0,0.379271,30.088492052405897,29.787598100064002,29.6987926071487,29.644958069565,29.482615702750397,29.2413127701544,28.163054153013,0.0440547514409843,0.0208954100977248,0.00809541918552045,0.0273303647835887,0.0438732604720038,0.163372517748697,0.0821454499197306,,,,,,,,,,,,,,,
21,1990-01-22,58.0,16700.0,0.46197299999999997,30.031927480573103,29.7688421772645,29.6687008857488,29.625821026475702,29.4575344069416,29.1745583845614,28.1077764304773,0.0385190780832384,0.0235626568272297,0.00644809913881842,0.0283310807296472,0.0514501858873014,0.161633629406681,0.0841488135254079,,,,,,,,,,,,,,,
22,1990-01-23,22.0,14900.0,0.559467,29.975787512369102,29.750120331436502,29.6387072057956,29.606629846006303,29.4323934921448,29.108083041037197,28.052672812058397,0.0330405828598233,0.026214853091975,0.00482366312620168,0.0293327195053142,0.058965536565010995,0.15991064075436198,0.08613952516341,,,,,,,,,,,,,,,
23,1990-01-24,18.0,14100.0,0.6663680000000001,29.920178571147197,29.731441697917,29.6088367686545,29.587371289771,29.407178092101898,29.041956869004604,27.9977868523122,0.0276335099897858,0.0288482186499885,0.0032278915614364603,0.0303355551631478,0.0664038587449554,0.158207578286725,0.0881144366662273,,,,,,,,,,,,,,,
24,1990-01-25,44.0,13200.0,0.778882,29.8652066763114,29.7128148648944,29.579114468419103,29.5680317900652,29.3818733686788,28.9762493438344,27.943161893515,0.0223121246584163,0.0314589168177122,0.0016665681735285802,0.031339801580191,0.0737498226989844,0.156528401563546,0.0900703933786115,,,,,,,,,,,,,,,
25,1990-01-26,32.0,12400.0,0.84993,29.8109779504076,29.694248158998498,29.5495653089607,29.5485979012725,29.3564644934623,28.9110304580622,27.888841598739802,0.0170907454478885,0.0340430235383075,0.00014547484032719198,0.0323456915505405,0.0809880064363885,0.154877099897337,0.0920042296304196,,,,,,,,,,,,,,,
26,1990-01-27,52.0,12300.0,0.946304,29.757598668950802,29.6757504599687,29.5202139984698,29.5290559725996,29.3309363991573,28.8463698685913,27.8348694849615,0.0119836323546274,0.0365968144703397,-0.0013296201698949099,0.0333534635424595,0.0881030055574621,0.15325763388330302,0.0939127764766103,,,,,,,,,,,,,,,
27,1990-01-28,51.0,11700.0,0.9815360000000001,29.7051750783844,29.65733026694,29.491085765064,29.5093927163941,29.3052744887685,28.7823375739216,27.7812891349873,0.007005096843986999,0.0391163533825835,-0.0027529250120499104,0.0343633379841178,0.0950794390630582,0.151674005899148,0.0957928814527082,,,,,,,,,,,,,,,
28,1990-01-29,55.0,11200.0,0.983865,29.653813043413,29.6389961684741,29.4622053159577,29.489594333481804,29.279463574781605,28.7190032510977,27.7281438761979,0.0021693813966134,0.0415978476509179,-0.004118649251742871,0.0353755486027349,0.101901877033432,0.15013020831815,0.097641377898221,,,,,,,,,,,,,,,
29,1990-01-30,63.0,10900.0,0.975801,29.603619052950897,29.620756735672803,29.4335978380438,29.469647653504897,29.2534888759465,28.656436643501,27.6754773738134,-0.0025091775581178198,0.0440373876774236,-0.00542102488137079,0.0363903665923235,0.10855495135373,0.14863019237690803,0.0994551152822345,,,,,,,,,,,,,,,
30,1990-01-31,51.0,11700.0,0.9139879999999999,29.5546993027052,29.602620781602802,29.405288461763202,29.4495390651586,29.227335532528897,28.5947076802951,27.623333147518,-0.00701632194694926,0.0464311340799116,-0.00665422607448946,0.0374080021261988,0.11502324586069601,0.147177959511689,0.101230926698481,,,,,,,,,,,,,,,
31,1990-02-01,74.0,12400.0,0.8202790000000001,29.5071595256966,29.5845967106352,29.377301381883804,29.429255052182103,29.200988648069895,28.5338860736099,27.571754639962503,-0.0113378016015462,0.0487753714709142,-0.00781258199974698,0.0384286875609682,0.121291377174551,0.145777489946581,0.102965654779358,,,,,,,,,,,,,,,
32,1990-02-02,50.0,13700.0,0.725483,29.4611062850771,29.5666928634127,29.349662164734898,29.408782005290103,29.174433280895,28.474041526751105,27.5207854282585,-0.0154592354810475,0.0510660467477133,-0.00889020158724939,0.03945264720456299,0.127343955298892,0.14443274219585198,0.104656129547208,,,,,,,,,,,,,,,
33,1990-02-03,61.0,13500.0,0.652373,29.4166457671981,29.5489188527031,29.3223956477954,29.3881067345087,29.1476546027088,28.4152440868855,27.470468898793698,-0.0193664839685231,0.05329957762533701,-0.00988136642305316,0.0404801568686787,0.13316554833151,0.14314775577148997,0.106299214840083,,,,,,,,,,,,,,,
34,1990-02-04,182.0,14200.0,0.687453,29.373884194112,29.5312823553516,29.295526858198,29.367215465584003,29.120637792788898,28.357563309611002,27.4208488748594,-0.023045118775929,0.0554718816831936,-0.0107802417121726,0.0415113927264433,0.138740815123255,0.141926429507814,0.10789171788938699,,,,,,,,,,,,,,,
35,1990-02-05,35.0,14700.0,0.758467,29.3329273474777,29.513792458687895,29.2690806070495,29.3460949960613,29.0933677801705,28.301069136399605,27.371968587357898,-0.0264809826076447,0.0575792592090268,-0.0115811111295877,0.0425466693418724,0.144054298867441,0.140772810460874,0.10943051046027802,,,,,,,,,,,,,,,
36,1990-02-06,28.0,15200.0,0.851247,29.2938816710003,29.4964572678077,29.2430819087252,29.3247314847337,29.065829923593302,28.2458314154563,27.323871730655302,-0.0296596774242281,0.0596177315488321,-0.012278131730605001,0.0435861214041062,0.14909063784310597,0.139690861333476,0.11091240321942403,,,,,,,,,,,,,,,
37,1990-02-07,27.0,15700.0,0.942011,29.256853624756104,29.479285680554103,29.217555585455603,29.303111546385196,29.0380090479594,28.1919196974966,27.2766016113165,-0.0325669188576901,0.0615835517879015,-0.0128655580345327,0.044630050240037994,0.15383442735687,0.13868455851213699,0.11233425360691301,,,,,,,,,,,,,,,
38,1990-02-08,44.0,15100.0,1.003358,29.221948904021698,29.462286689493197,29.1925270629965,29.281221910249702,29.0098905474635,28.1394041590178,27.2302020392877,-0.0351885483852907,0.0634728532933446,-0.0133375710155179,0.0456786806037408,0.158270252444669,0.13775789692880702,0.113692897503438,,,,,,,,,,,,,,,
39,1990-02-09,47.0,14300.0,1.0115319999999999,29.1892737565437,29.4454681334726,29.1680204980582,29.2590485441323,28.9814590170542,28.0883540961125,27.1847162871582,-0.0375101576762617,0.0652817965680784,-0.0136884279810576,0.0467322436158302,0.162382712898505,0.136914819538517,0.114985158368848,,,,,,,,,,,,,,,
40,1990-02-10,53.0,13300.0,1.020155,29.1589347155043,29.428839484995304,29.1440617447603,29.236578851214105,28.952700323070697,28.038839769636997,27.140188050232503,-0.0395175357966324,0.0670065271141153,-0.0139123468351533,0.0477909980039443,0.166156464260668,0.13615935142492,0.116207915797205,,,,,,,,,,,,,,,
41,1990-02-11,56.0,12500.0,0.9720850000000001,29.1310374290908,29.4124084946595,29.120674918179002,29.213798521754605,28.923599082520003,27.9909307641153,27.0966607339642,-0.0411963492779919,0.0686431944659932,-0.0140035494098645,0.0488551244502679,0.169576057891764,0.135495459113804,0.11735797049835901,,,,,,,,,,,,,,,
42,1990-02-12,57.0,11900.0,0.883812,29.105688263161802,29.3961843287359,29.0978853157587,29.190694345130602,28.8941404516262,27.944696992445003,27.054177933188,-0.0425323668483439,0.0701880030534814,-0.0139562450183398,0.0499248978963706,0.17262608348747902,0.134927130190461,0.11843217361101,,,,,,,,,,,,,,,
43,1990-02-13,58.0,11600.0,0.802975,29.0829938521711,29.380175583871697,29.0757183698171,29.167252784814803,28.8643095082864,27.900207923621803,27.012783102365102,-0.0435112345096095,0.0716369915422574,-0.0137645736838608,0.0510005516041028,0.17529119721174502,0.134458306251026,0.11942736598945301,,,,,,,,,,,,,,,
44,1990-02-14,34.0,11600.0,0.675007,29.0630599318328,29.3643907073738,29.0541986266074,29.1434606530788,28.8340916413922,27.8575338022962,26.972519707824002,-0.0441187079855114,0.0729863719450358,-0.0134228611235149,0.0520823251997611,0.177555970744722,0.134093044617005,0.12034040716489999,,,,,,,,,,,,,,,
45,1990-02-15,37.0,10600.0,0.5840069999999999,29.0459925822644,29.348838484555998,29.033351484891895,29.119303971286,28.8034718156514,27.816744224180102,26.9334315222812,-0.0443405420632008,0.0742322352150913,-0.0129251859239236,0.0531703965714723,0.17940501663115804,0.13383525786345699,0.121168095842834,,,,,,,,,,,,,,,
46,1990-02-16,680.0,11600.0,0.47568299999999997,29.0318982767933,29.333527375166998,29.0132014607208,29.094769565229896,28.7724351497049,27.7779089892049,26.8955617919445,-0.0441623862918985,0.0753708033991019,-0.0122658803773161,0.0542650531186927,0.180822938272735,0.133688969281881,0.12190730450584698,,,,,,,,,,,,,,,
47,1990-02-17,374.0,17300.0,0.373956,29.020883194436397,29.318466002235198,28.9937741764087,29.0698439312505,28.740966614932603,27.741097877858,26.858954169415398,-0.0435699572179723,0.0763980766650442,-0.0114390608784646,0.0553665515686671,0.181794315831751,0.13365813764282,0.12255486484673599,,,,,,,,,,,,,,,
48,1990-02-18,151.0,19100.0,0.347119,29.0130533191363,29.3036629654353,28.975094140205304,29.0445132499086,28.7090514855864,27.7063806373522,26.8236521076086,-0.0425489965298745,0.0773103118188262,-0.0104389638651537,0.0564750444986744,0.182303790588047,0.13374674693084102,0.12310760212305599,,,,,,,,,,,,,,,
49,1990-02-19,60.0,18000.0,0.38181,29.008514672389303,29.289126915745396,28.957186598484803,29.018764500573397,28.6766746656508,27.6738271551654,26.7896991842579,-0.0410852479291414,0.078103604061305,-0.009259834900532941,0.0575908813000974,0.182335910997339,0.13395878347083698,0.12356237895318499,,,,,,,,,,,,,,,
50,1990-02-20,37.0,16300.0,0.46292,29.007373824264697,29.2748663676136,28.940076742655503,28.9925838297206,28.6438213840583,27.6435072823524,26.757138896011,-0.0391643548095028,0.0787740294019172,-0.00789580256618183,0.0587142164414567,0.18187529121925303,0.13429824035475602,0.12391601628101598,,,,,,,,,,,,,,,
51,1990-02-21,39.0,14700.0,0.571955,29.0097365033916,29.260890133398398,28.923789245054603,28.965957943366398,28.6104769388176,27.615490606233397,26.726014862272397,-0.0367721273802067,0.0793178560808803,-0.00634115764086599,0.0598452869610708,0.180906605924403,0.1347690521153,0.12416535926241498,,,,,,,,,,,,,,,
52,1990-02-22,21.0,13900.0,0.6811119999999999,29.015709396189102,29.247206645320603,28.908349527393998,28.938873168563198,28.5766261596871,27.5898470240055,26.696370333190398,-0.0338941799606918,0.0797310865709833,-0.00459002122845113,0.0609843449286244,0.179414388305752,0.13537525618411,0.12430725251512101,,,,,,,,,,,,,,,
53,1990-02-23,20.0,13500.0,0.786404,29.0253984307237,29.2338246543668,28.893782467039298,28.911316332540697,28.5422544164364,27.5666465513425,26.6682491419001,-0.0305162845743963,0.0800099264300037,-0.0026366715039649303,0.0621316357077839,0.17738324819890303,0.136120819612482,0.124338536066551,,,,,,,,,,,,,,,
54,1990-02-24,24.0,13200.0,0.890726,29.038909643445102,29.220752435422398,28.8801130105092,28.883273564562696,28.5073466218333,27.545958651046,26.6416945348243,-0.0266241276687099,0.0801504529207486,-0.000475271286240237,0.0632873640958688,0.174797812870412,0.13700971457904199,0.12425604377707401,,,,,,,,,,,,,,,
55,1990-02-25,37.0,12800.0,0.939732,29.0563494680761,29.207999319281896,28.8673662183949,28.8547316589223,28.471887932484,27.5278534560385,26.6167502574404,-0.0222034921238251,0.08014896491458001,0.0018999337552774,0.0644518057977012,0.171642632080995,0.138045939181525,0.12405661870742099,,,,,,,,,,,,,,,
56,1990-02-26,37.0,12200.0,0.9876299999999999,29.0778239186084,29.195573223643397,28.8555671860913,28.8256767973304,28.4358634601246,27.512400370503396,26.5934597500972,-0.0172400153784729,0.0800014206004851,0.00449479530238842,0.0656251409437388,0.16790237993112803,0.139233427334279,0.12373708687545801,,,,,,,,,,,,,,,
57,1990-02-27,31.0,12000.0,0.992926,29.1034393378063,29.1834830541534,28.844741044849,28.7960959355205,28.3992584274586,27.499669627006195,26.571866501286102,-0.0117194313831786,0.0797040021892758,0.00731505403436205,0.0668076612898851,0.163561600082245,0.140576231169712,0.12329431453627301,,,,,,,,,,,,,,,
58,1990-02-28,15.0,11600.0,0.936207,29.1333015873477,29.171737518256897,28.8349127142468,28.7659752839081,28.362058019226104,27.489730703791498,26.552014113049804,-0.0056275155064753795,0.079252895061194,0.0103665308780085,0.0679995395087513,0.15860496644266,0.14207827132449402,0.122725120335824,2.1,2.566666666666667,3.0666666666666664,3.266666666666667,3.3000000000000003,3.3666666666666667,,-0.0379999999999999,-0.011999999999999744,-0.018750000000000266,-0.008000000000000184,-0.014000000000000058,-0.03200000000000003,,0.0957738
59,1990-03-01,13.0,11600.0,0.874031,29.1673534578648,29.1603564368643,28.8260980754592,28.735341380086602,28.3243106821757,27.4825931968402,26.533945922046104,0.0010244540264266401,0.0786490262129609,0.0136476233643095,0.0691970871903733,0.153039542788272,0.143734435574875,0.12202857306211098,,,,,,,,,,,,,,,
60,1990-03-02,18.0,11600.0,0.793501,29.2048812220406,29.149406490601898,28.818277909991497,28.704381025513896,28.286320971324898,27.4780253961944,26.5177056776096,0.00812221543758368,0.0779126072024538,0.0171273510492692,0.0703804805031907,0.146962831841912,0.145502987664371,0.12121260243372001,,,,,,,,,,,,,,,
61,1990-03-03,50.0,11800.0,0.729417,29.2450082808702,29.1389655527351,28.8114235196598,28.6733211016406,28.2484570107461,27.4757354945208,26.5033367324753,0.0155260216888942,0.077068713664769,0.0207672809051431,0.0715259412280348,0.14049482113186199,0.14733314576447,0.120287381882776,,,,,,,,,,,,,,,
62,1990-03-04,43.0,11900.0,0.674188,29.286857668554102,29.129111308898302,28.805506408598102,28.6423883357969,28.211086685777197,27.475431578649,26.490882725433195,0.0230960995103754,0.07614232948238499,0.0245290335039474,0.0726097053905203,0.13375547402329901,0.149174068669068,0.11926306044144601,,,,,,,,,,,,,,,
63,1990-03-05,47.0,14300.0,0.713911,29.3295520547568,29.119921874844604,28.8004980854065,28.6118092094444,28.174578066687,27.476821576659898,26.4803870553543,0.0306925592843506,0.0751585386913304,0.0283742670619726,0.07360793649114501,0.126864816368558,0.150974927470546,0.118149786812088,,,,,,,,,,,,,,,
64,1990-03-06,36.0,16800.0,0.7554420000000001,29.372214880079497,29.1114754700168,28.796370067711,28.5818109594073,28.1392991283589,27.4796137524679,26.4718932739363,0.0381756090867703,0.0741424476013748,0.032264527564465,0.0744969412539363,0.11994279561653999,0.152684920989637,0.11695774309706,,,,,,,,,,,,,,,
65,1990-03-07,42.0,17600.0,0.8239190000000001,29.4139691734592,29.103849568183197,28.7930938025199,28.5526201648135,28.1056180568085,27.483515967368398,26.4654450250808,0.0454055058969217,0.0731190036854937,0.0361614492791484,0.0752528801355186,0.11310947080730198,0.154253173073882,0.115697069829976,,,,,,,,,,,,,,,
66,1990-03-08,41.0,17200.0,0.8788389999999999,29.4539374820015,29.097122288793003,28.7906407787082,28.5244636915174,28.0739027788817,27.488236432244896,26.461085701437,0.0522423416117911,0.07211329649053799,0.0400266296527408,0.0758520054942336,0.106484790297608,0.15562889860724302,0.114377937365875,,,,,,,,,,,,,,,
67,1990-03-09,46.0,15300.0,0.91599,29.4912431412997,29.0913717056777,28.7889826501928,28.4975682646529,28.044521357620898,27.4934830494379,26.458858839107105,0.0585463302521235,0.0711503659964458,0.0438217121112645,0.0762705230693615,0.10018878330601,0.15676124398950597,0.113010500307417,,,,,,,,,,,,,,,
68,1990-03-10,57.0,13800.0,0.936818,29.5250091126265,29.086675473117598,28.788090657533303,28.472160589094802,28.017841880625202,27.4989641381285,26.4588079751287,0.0641776924610475,0.0702552507257082,0.0475082809682047,0.0764846310554834,0.0943414077266641,0.157599418636331,0.111604912082373,,,,,,,,,,,,,,,
69,1990-03-11,73.0,13900.0,0.901892,29.554358438098003,29.083111758332898,28.7879363386658,28.448467525233497,27.9942321492802,27.504387572775396,26.4609766658884,0.0689965856171447,0.0694530399216714,0.0510479418695131,0.0764706020123531,0.0890626502735834,0.15809256164955302,0.11017133366658198,,,,,,,,,,,,,,,
70,1990-03-12,58.0,14500.0,0.8544010000000001,29.5784138816409,29.080758198042897,28.7884912069913,28.4267157724828,27.9740604945232,27.5094614930957,26.465408347601198,0.0728632040406957,0.06876870377684402,0.0544023209787215,0.0762045922491035,0.0844725457140834,0.158189870529466,0.108719923773925,,,,,,,,,,,,,,,
71,1990-03-13,56.0,15200.0,0.785225,29.596298815409103,29.0796928838868,28.789726841106,28.4071322839192,27.9576946950981,27.5138938222436,26.4721465820225,0.0756377644981343,0.0682273041837295,0.0575330161183119,0.0756628937409232,0.0806910677917355,0.157840490942587,0.10726084822043801,2.733333333333333,3.033333333333333,4.233333333333333,4.5,5.533333333333334,7.233333333333333,6.866666666666667,-0.015000000000000213,-0.027777777777777776,0.0,-0.010000000000000142,-0.041000000000000016,-0.03699999999999974,-0.05125000000000002,0.032547433
72,1990-03-14,57.0,14700.0,0.693854,29.607538208663396,29.0800409382814,28.791690213278603,28.3899401635798,27.945460644552497,27.5175840508457,26.4812836251132,0.0772323968348489,0.0678472294124194,0.0604135413081022,0.0748282018564419,0.0777957443103219,0.157015216020075,0.105801360225417,,,,,,,,,,,,,,,
73,1990-03-15,52.0,13300.0,0.612097,29.6132664496031,29.0821148653612,28.794731145115104,28.3753484539705,27.9375148992533,27.521194883645396,26.4931062303937,0.0777674354673385,0.0676196988814414,0.0630650663375266,0.0737093526459977,0.0756945482923464,0.15577100806844,0.104337152082973,,,,,,,,,,,,,,,
74,1990-03-16,16.0,12600.0,0.504616,29.6150198386693,29.0862749024586,28.799274822270004,28.3635628929648,27.9339716087887,27.525580686406805,26.5079501373523,0.0774150711875058,0.0675294306326196,0.0655205908729511,0.0723217650128177,0.0742528949785211,0.15418644682644597,0.102861017495152,,,,,,,,,,,,,,,
75,1990-03-17,48.0,11700.0,0.442112,29.6143348678017,29.0928805351941,28.8057464165597,28.3547888276533,27.9349450736613,27.5315956060051,26.5261508561236,0.0763476328854383,0.0675609690904408,0.0678131712641339,0.0706807666653123,0.0733362668465848,0.152340113618415,0.10136574121561599,,,,,,,,,,,,,,,
76,1990-03-18,55.0,11400.0,0.424044,29.6127476479375,29.102291993344497,28.8145710987707,28.3492317007588,27.9405491438673,27.5400938048246,26.5480438349002,0.0747372847134724,0.06769903401736099,0.0699758493250944,0.0688017772544605,0.0728100616441338,0.150310601503684,0.0998441167327353,,,,,,,,,,,,,,,
77,1990-03-19,58.0,11200.0,0.393137,29.611795048392,29.114868842392003,28.826174356732,28.3470971064495,27.950898431772398,27.551929325978104,26.573964769429196,0.0727563991215208,0.0679281142729301,0.0720416917718126,0.0667001135819965,0.0725398374171378,0.148176447961957,0.09828893220733,,,,,,,,,,,,,,,
78,1990-03-20,60.0,10800.0,0.444159,29.6130130160607,29.1309709176688,28.840980744607602,28.3485905557593,27.9661068595302,27.567956504510303,26.604249258362103,0.0705771739958849,0.0682329818967627,0.0740436374207998,0.0643911946513591,0.0723909736399852,0.14601624941639402,0.0966929765741239,1.5666666666666667,1.7,2.8333333333333335,9.833333333333334,5.5,8.366666666666667,10.833333333333334,-0.011999999999999744,-0.0024999999999999467,0.006666666666666525,-0.01700000000000017,-0.0259999999999998,-0.06699999999999981,-0.19142857142857142,0.2437209
79,1990-03-21,68.0,10400.0,0.5055689999999999,29.6176707100459,29.1508427660046,28.859300385941502,28.353852028549102,27.9861780398127,27.5888108980523,26.6391153245258,0.0683496257747039,0.0685982070736762,0.0760072717883281,0.0618979779017585,0.0722485712291698,0.143893268716128,0.0950519237263483,,,,,,,,,,,,,,,
80,1990-03-22,68.0,10600.0,0.598213,29.6259660496035,29.1742636764993,28.880978225214,28.3627580041528,28.010670333175202,27.614254278552398,26.678310832836498,0.0661350473066191,0.0690083414788857,0.0779278527911625,0.0592740186831012,0.0720756462950573,0.14180961298725198,0.0933729030663136,,,,,,,,,,,,,,,
81,1990-03-23,63.0,11000.0,0.701314,29.6378300017698,29.200898477094103,28.9057443362152,28.3751198443708,28.039031676524402,27.6438297570233,26.721466258438397,0.0639724047841523,0.0694480331479781,0.0797931566683334,0.0565804996374318,0.0718548944547457,0.139752045240144,0.0916659415705319,,,,,,,,,,,,,,,
